web-scraper-order,web-scraper-start-url,review,bubble_rating
1668957315-281,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"We took the advantage of lower prices now and stayed here for 2 nights. Overall its great as the kids LOVED the pool. Beach is also easy to access and we also tried the banana boat and jet ski in front of the hotel.. room a bit dated but everything in the room works albeit old.. aircond, water heater, tv all good. 

My only petty complaint is how the sop is managed for pool, instead of taking temperature for pool at entry, they take it at towel counter and made each family member needing a towel to be present.. does it mean ppl who doesnt need towels need not be taken temp? I had to take my child out of pool and bring her to the counter as this was the hotel’s requirement to get a towel. Suggestion : perhaps the temperature can be taken before entering pool area (at entry points) instead of all family members going to towel pick up area. 

But other than this petty complaint everything else was good. The sop for other parts are ok eg for bfast temperature taken before going in and the food arrangement is efficient.. not much of a queue if u go down early.. 

Would love to repeat my visit.",ui_bubble_rating bubble_50
1668957315-282,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"We visited the resort as a couple. Overall the resort is lovely, fantastic view. Only downside is that the pool area can be crowded with families and kids, and the noise can be heard from our room- we are at 5th floor sea-facing room. Rooms are dated, but overall decent and functional. 
Staffs were friendly and helpful. Checking in and out were a breeze despite the crowd. We had dinner and breakfast at the resort. Food is good and above average. Unfortunately the bar is closed during MCO and no free flow of alcohol option for buffet dinner (despite the advert). 
My advise for couples who want a peaceful holiday is to visit the Raya Sayang resort next door instead :)",ui_bubble_rating bubble_40
1668957315-283,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"I wrote this review based on the price i paid as i got discount for MCO period plus late check out given. It may not reflects to the overall of the stay if i pay the rack rate. The resort is very suitable for family and baby cot is somewhat beyond my expectation. Perhaps they can provide baby soap as well. Room is spacious and bathroom is a bit small. Maybe they want to make sure the room is spacious. But, hey why you should bother about the bathroom when there are soo many activities you can do out there. Got 3m deep swimming pool - hard to find this deep at other hotels even at 5 stars hotels or resorts. Limited choices of breakfast menu, but it was just okay.",ui_bubble_rating bubble_40
1668957315-284,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,My wife and daughter chose Penang for Merdeka Day holiday. After almost 2 and half hours drive we arrive and room not ready. Front desk staff also not friendly. Doorman too busy entertaining other guest till did not see me and my bags. I have to wait for almost 2 hours  before able to get my room. I understand maybe because holiday the hotel busy but no excuse for how I was treated as nobody even said sorry for the check in delay. I also had to carry my bags up myself. Hotel better off without those useless doorman. Breakfast next day was terrible experience. The staff at the entrance to check temperature also rude. No smile at all. Like I owe her money. The coffee was tasteless. Food did not taste fresh also. This is my first and also my last visit here. I better stay at home than to pay so much and be treated this way.,ui_bubble_rating bubble_10
1668957315-285,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"It's been a while since I last travel in February 2020. It was short trip to Penang and I decided to stay at Golden Sands. Since it was a long weekend, the cark park was full and I had to make 3 rounds until I get a spot. 

The lobby was adhering to the SOP and social distancing and things much easier for me as I'm using mySejahtera. Check in was ok as I arrived at 4pm++. They also send me an email prior to my arrival.

Room was clean and up to my expectation. Later on the evening I went for the buffet dinner. Selection was limited but the restaurant was full. I like the teh tarik. Food wise just ok for me. 

Staff was friendly and easy to talk to. They know whats around and even suggest me few shops for little shopping for tomorrow. Since I made bookings directly and pay via credit card, they have an express check out service and I just need to drop the room key at the reception. Less hassle though.",ui_bubble_rating bubble_50
1668957315-286,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"This place is great..especially for kids. It's beachfront and we love it here. Staffs are friendly and helpful. Complete facilities, the sea view is great. Love that they have a 3 meter deep pool! Good food but not they would repeat the same menu everyday. 
Clean room with magnificient view. 
You can enjoy the sunset view by the beach in front of the hotel",ui_bubble_rating bubble_40
1668957315-287,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"we have choosed the early check in option in the website and have emailed them for the early check in time. as we arrived, the receptionist asked us to wait in the lobby.  there is no other customers as it is weekday (working day) but I dont know what the staffs are the counter doing. it takes 1 hour to give us the access card, and that is because I ask for it after 1 hour. if not, we will just stay at the lobby like fool. 

and the next day, we found that the bathtub got no water stopper. we called and request. from morning, until late afternoon only the stopper was sent to us. that's because I called for third time as my wife called 2 times in the morning. 

the room is bad. curtain looked so dirty and old. the housekeeping didnt come to clean up even we requested for it. I need to find the housekeeping to get a new towel. 

i have tried other hotels under Shang Ri La in JB, the service is not this worst. Very regretful to stay here. will not repeat again. Price is more xpensive compare to other hotels nearby with the same stars.",ui_bubble_rating bubble_10
1668957315-288,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"This is our 2nd time here. Its just as wonderful as the 1st time. Everything was manage properly from the arrival, checking, breakfast and pool. 

What we like about this hotel is that it is a kids friendly hotel + its right besides the beach.

They had made (in my opinion) 120% effort is maintaining an excellent standard of hospitality while adhere to the strict SOP on COVID. People and guests too are wearing mask so its good to know that both the guests and the hotel is doing their job. 

Breakfast can be crowded. If this happens, they will open another new section besides the pool for crowd control. Good service was maintained throughout the entire time. 

It has been a pleasure staying here. Would definitely repeat.",ui_bubble_rating bubble_50
1668957315-289,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"We did not leave the house for 6 months due to the MCO and decided to try Golden Sands for a change.
The hotel staffs, the relationships between the hotel and the beach operators and the nature are so well-balanced that the our 5 days 4 nights stay were the best we had after the MCO. The hotel staffs were  incredibly polite and well versed about the hotel and the services it renders during this trying time. The way the hotel practices physical distancing are commendable, from the swimming pool to the 2 restaurants to the gym.",ui_bubble_rating bubble_50
1668957315-290,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,Managed to get a 3 for 2 deal here with the average rate under 300 MYR per night including breakfast.  I feel this is about the right price for this hotel given its age and the fact some facilities are closed.  The breakfast looked good but the selection was limited and the quality of food was just average - even local Nasi Lemak had very poor watery sambal.  Grounds are good size and well maintained and we did try SIGI buffet one night which was ok except some deserts were melting in the heat (I drank a panna cotta as it melted).,ui_bubble_rating bubble_40
1668957315-291,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,We stayed for 2 nights during weekdays and the place were still pretty crowded with people. The room is clean and nicely fit our small family. The housekeeping team were very helpful when we requested for sweeping floor due to beach sand overloaded in the room. And the breakfast were buffet style but the warm and cheerful team helped you scooped the food in your plate. The swimming pool is huge and still plenty of room to play around. We also received nice cake for our anniversary. Overall stay was good and will consider staying again in the future.,ui_bubble_rating bubble_50
